series_played,pid,batAGR,batRI,bowlAGR,bowlRI
1,14336.0,-55.027642276422775,-0.2,439.2422764227642,1.5384069250920689
1,10242.0,-91.99197860962566,-0.2845348035837354,857.0,2.5582089552238805
1,14338.0,-27.513821138211387,-0.1,-1.1102230246251563e-16,-3.88845719357875e-19
1,14339.0,-27.513821138211387,-0.1,-24.0,-0.08405786096662743
5,8198.0,86.57874751110829,0.3139808385535832,682.389565121314,2.3217868814994915
3,10247.0,-35.48578852980949,-0.12430601559583442,168.79868485085876,0.5325580154241641
3,8200.0,-1.946041366019467,-0.007319698546097579,-1.9999999999999998,-0.006594854308741474
2,10249.0,-83.25131807451929,-0.29163438667835395,836.8301046006102,2.7908934764593067
3,10250.0,30.20807519162446,0.10860983751070709,73.29289428076258,0.2593100906019707
1,10251.0,-104.6873156342183,-0.3774220993300011,476.1414362910172,1.6577741893459932
5,8204.0,46.7193239918857,0.16005997795615484,606.9434262010973,2.0646427706806607
4,8205.0,38.338078112343354,0.13606598776109521,1.1102230246251565e-16,3.314098580970616e-19
4,10254.0,1.7652144406118104,0.00028640741506164025,101.09256069035158,0.35335608860447304
4,10252.0,-52.555203722265595,-0.18484557121923756,670.2193844885725,2.264521113402436
4,10256.0,-30.054716265382325,-0.10688481395726997,2.220446049250313e-16,7.233931441357432e-19
4,10253.0,30.016813533051195,0.10682584563453128,-4.000000000000001,-0.013650921985770115
4,10258.0,45.86634854185668,0.16391144195030038,51.03880460738867,0.1777010074827603
4,12305.0,-11.613728300824294,-0.03827096711319559,815.3817186770808,2.6930381613588663
5,10260.0,-55.23940979546747,-0.19100336137624074,1132.186617294202,3.7454468701206842
2,12306.0,-100.80239353513011,-0.3291760518810335,326.4600470035253,0.9999518545678304
1,10262.0,-9.737463126843656,-0.035105817292353486,267.6607669616519,0.9319103046901746
2,12309.0,-48.48792968741817,-0.15319928588884493,304.5,0.9075496375068242
2,12312.0,-12.124955227257024,-0.041986139595250216,788.0631190196408,2.370407206671011
1,8209.0,-0.6451233842538215,-0.002200092171438885,137.9600470035253,0.4549132052076876
1,14354.0,-100.5691056910569,-0.36552213226168667,693.2274356467905,2.4279673084937325
3,10267.0,-55.284257499553256,-0.19840119380955326,697.6679076718557,2.3871005487445687
2,12316.0,-60.67276566067659,-0.21084454358317278,82.47286416851631,0.2719482618079951
1,10261.0,-44.027642276422775,-0.16002009337509604,-2.220446049250313e-16,-7.7769143871575e-19
2,10270.0,-65.81855099693973,-0.2120902687130385,546.9800235017626,1.6479190474317809
1,10264.0,-29.541463414634148,-0.10736954080728092,-4.440892098500626e-16,-1.5553828774315e-18
1,12322.0,-92.3474870017331,-0.3386475579141377,896.4850356086978,3.165194220873297
3,10275.0,-29.379717245860586,-0.10250856116576702,283.60725450968806,0.9893750225195409
5,10276.0,51.44316258605225,0.16523295583227537,1.7763568394002506e-16,5.352758796445891e-19
2,10277.0,-33.48188678087759,-0.12221150155462933,303.2144657812793,1.068875807143153
1,12323.0,-52.53899480069325,-0.1926657980870063,235.8786828422877,0.8328101575646323
2,12328.0,2.24542575449256,0.008157460507298249,119.46004700352526,0.3902210959055316
4,12329.0,-10.280384174984677,-0.033576862322787136,225.07652646397563,0.752136123857194
1,12330.0,-28.808492201039858,-0.1056436493056659,4.440892098500626e-16,1.5679331441547262e-18
1,12331.0,-60.80849220103986,-0.2229908799135657,149.16077072076666,0.5266376913316957
3,12332.0,-33.057434758871054,-0.11297515355142657,514.8120945148298,1.7593579530795844
3,10285.0,-37.55356779982233,-0.13485820566053677,665.1843754235422,2.291234376562406
1,14383.0,-26.513821138211387,-0.09636546303409964,143.31056910569106,0.5019324955389347
1,12337.0,-48.027642276422775,-0.1745582412386975,139.9946673660285,0.4903188452301199
1,12338.0,-29.538994800693235,-0.10832247608757824,108.93934142114388,0.3846290347254093
1,10290.0,-47.027642276422775,-0.17092370427279713,437.93170731707323,1.5338167736056798
1,14385.0,-20.541463414634148,-0.07465870811417766,173.44850948509486,0.6074879456319526
1,10293.0,15.461005199306767,0.056697066954780925,0.0,0.0
2,10294.0,-43.90203395335951,-0.15146005534006984,-4.500000000000001,-0.015760848931242643
1,12340.0,-116.56910569105692,-0.4236747237160925,1197.4845528455285,4.19408291886556
3,12344.0,-25.57448467345542,-0.07968238212327414,1135.9549392152342,3.7542077008454213
4,10297.0,-27.67216762070152,-0.09525174532295796,21.625746915336666,0.07635340963836168
1,10298.0,-49.66131907308378,-0.15360441075120607,2.220446049250313e-16,6.628197161941232e-19
1,12346.0,-62.661319073083774,-0.19381392143349413,287.0,0.8567164179104477
2,12345.0,-68.41585509157089,-0.2399959601236765,1134.069351884129,3.8458129661846754
3,10301.0,2.390962003338018,0.006233975630992909,-9.333333333333334,-0.03077598677412688
4,8257.0,-57.42844672867592,-0.2004403039114951,127.41643039116974,0.4447936797946031
2,8258.0,-5.200313873777,-0.012949821314529573,2.220446049250313e-16,6.628197161941232e-19
4,2115.0,13.473459022559634,0.04505490754997682,593.6226921683393,2.0548252470484583
1,8260.0,-101.94985250737464,-0.3675529086461767,705.6519174041299,2.4568572406710034
5,69.0,28.05164956909862,0.0998475851930892,217.7832252636111,0.7169067136342153
5,8261.0,-68.2560307116575,-0.2378340526354607,1521.645702548251,5.186515139131927
4,8259.0,-11.557155466694216,-0.03880667510838465,69.24610051993066,0.24769846840866003
4,10311.0,-90.30808448267396,-0.30992395891845903,549.0616879155518,1.7454140157305305
3,73.0,-85.34010676044606,-0.30040226583496843,767.7386825750449,2.6270816872867737
5,74.0,77.00546730333795,0.2828996195745881,-1.3322676295501878e-16,-4.895892077337754e-19
2,75.0,-49.51044079078541,-0.18028490869644992,916.8878033567992,3.2248525474012855
1,70.0,19.65251299826691,0.07206774921351176,8.881784197001252e-16,3.1358662883094524e-18
2,10317.0,-66.34365781710915,-0.2391843028820589,748.9893729672491,2.6072160554435757
5,8270.0,-31.48271435709774,-0.10773846767328707,796.6618432249618,2.608125313326952
6,8271.0,19.052113883005788,0.07403785419617012,-1.4802973661668753e-16,-5.919739663524455e-19
5,10319.0,-39.50232459156053,-0.1362380559830651,458.7603156016181,1.542166743901721
2,8269.0,-15.532608695652176,-0.05,248.27388739258686,0.8027199997016976
1,10313.0,-40.53899480069324,-0.14866058660904385,0.0,0.0
2,10323.0,-95.06411196819839,-0.30389032841623564,427.5580952817644,1.2922131837085102
4,8273.0,-12.8101089437777,-0.047434621907398236,3.3306690738754696e-16,1.0579405689136112e-18
3,10322.0,-4.9610301818078995,-0.025731345023228647,-1.3333333333333333,-0.003980099502487563
1,12365.0,-64.66131907308376,-0.2,-78.0,-0.2328358208955224
4,8279.0,-10.231679593002719,-0.03412771493924004,-2.220446049250313e-16,-7.7769143871575e-19
4,8280.0,83.57487530614654,0.2886499491318751,-2.220446049250313e-16,-7.7769143871575e-19
5,8281.0,-29.883910729748976,-0.09995682604438355,1158.4284030120787,3.8659083934740166
4,10329.0,-13.485450073871931,-0.03791028084917614,-2.220446049250313e-16,-7.7769143871575e-19
1,10330.0,-60.07798960138648,-0.22031205313165336,0.0,0.0
5,8284.0,15.896287389635072,0.043559080045453,-1.7763568394002506e-16,-5.80720621119766e-19
4,8285.0,17.82683650050202,0.05675143563478574,433.92125960284824,1.4559153422657758
4,10332.0,-35.51227496874642,-0.12387932300859764,-2.498001805406602e-16,-8.437463049159928e-19
3,10334.0,-22.97423954300514,-0.07706330933963901,591.9343633614809,1.8944927850821205
1,96.0,-55.47492625368732,-0.2,1279.5880731785005,4.455121774811828
3,10336.0,-59.60829395645377,-0.21715637496467308,0.0,4.183422241075427e-21
3,10335.0,-10.366271807862708,-0.023528532061375017,223.2800137942177,0.7595893998043377
2,8292.0,-14.769497400346616,-0.05416123804378911,294.26972490196977,1.0315320027775425
1,14438.0,-43.56910569105691,-0.15835352520536616,-5.0,-0.017512054368047383
1,14440.0,-55.02764227642276,-0.2,-98.0,-0.3432362656137287
6,8298.0,52.945680630471806,0.1842914856932587,298.0521029305216,0.9996261976988633
2,10354.0,-33.17621211480745,-0.12048686530343489,361.0124297563321,1.2642019043247372
4,10356.0,-9.955133507270286,-0.04017883357094035,63.078829825002146,0.2255263198274821
5,10357.0,-24.68784164270121,-0.08711197129742707,372.58530992369685,1.2993445614045602
1,8311.0,-70.21238938053098,-0.25313197915558866,588.5037898329298,2.0489844377271127
3,10360.0,-29.91093015988238,-0.1055034425490761,-7.401486830834377e-17,-2.5923047957191667e-19
2,10363.0,-17.503480263595133,-0.0633599247269562,333.84835355285963,1.1797131256167654
4,10364.0,-0.4837374752626866,-0.008879275643812336,69.91485157874834,0.22107620494862917
1,10365.0,29.97235772357723,0.1089356421015306,-5.0,-0.017512054368047383
1,10366.0,-33.64512338425382,-0.11474141903941333,113.96004700352528,0.3757749535027898
1,10367.0,-27.737463126843657,-0.1,119.33038348082596,0.415470729202328
1,10368.0,-52.474926253687315,-0.18918430288205887,576.3215339233037,2.0065696679219447
2,10369.0,-52.65727015087628,-0.16752308752584427,481.69284311286833,1.588347060946416
1,10371.0,14.922010398613534,0.054720518605611945,-59.0,-0.20830962215083373
2,10372.0,18.693595769682727,0.06375157793495903,84.77843728699598,0.2795507212152572
2,2180.0,-37.42967622978229,-0.12782393507345924,1165.2777019861855,3.9844510560122113
1,10373.0,-65.61280846063454,-0.22376219768769912,209.65306499195896,0.6913157095015385
1,14467.0,-10.569105691056912,-0.03841380533065422,-9.0,-0.031521697862485286
1,14468.0,-10.027642276422768,-0.036445836534483786,-2.220446049250313e-16,-7.7769143871575e-19
1,10379.0,137.4032520325203,0.4993971987471189,-8.881784197001252e-16,-3.110765754863e-18
3,10381.0,-10.50085617670336,-0.03786806484173496,958.6422676551459,3.315633569645841
4,6286.0,-39.28491763099739,-0.13224777886214154,510.16469310216894,1.5951841876279291
1,6288.0,-25.06521739130435,-0.08068579426172147,150.38563327032136,0.4709148489063841
3,145.0,142.78484278072946,0.5206019898201663,0.0,8.366844482150854e-21
5,2195.0,79.2094149856378,0.261961635521234,-4.0,-0.011940298507462685
1,6291.0,-22.61280846063456,-0.07711743843549006,-8.881784197001252e-16,-2.9287036390452825e-18
5,6293.0,-74.80352333702623,-0.26156492925093444,1197.772174461843,3.990541070657854
3,6296.0,-40.025388711472125,-0.1451939589407061,681.730281528505,2.383976244385019
1,12443.0,-51.538994800693224,-0.18899869713050932,1087.5753899480071,3.8398715006883903
1,12445.0,-60.80849220103986,-0.22299087991356573,920.636048526863,3.2504635153740247
4,8350.0,-12.46976170434709,-0.0395369480367677,2.220446049250313e-16,6.628197161941232e-19
5,8351.0,61.493102338575525,0.2110462767581888,281.2618345041532,0.9271311118932178
1,6301.0,-82.61280846063454,-0.2817380327408981,129.9187469548021,0.42839760407058497
3,8353.0,-77.0109489851905,-0.27260084514941824,1468.418340441176,5.059308948555291
1,8354.0,0.0,0.0,278.6607669616519,0.9702088325915782
3,6305.0,8.236974742476562,0.018370946054544184,-4.440892098500626e-16,-1.4946955054922608e-18
4,8356.0,-33.13437431984222,-0.11269960741813022,516.7477200549343,1.7035058287123572
1,12452.0,-27.513821138211387,-0.1,-1.1102230246251563e-16,-3.88845719357875e-19
5,8358.0,-6.328109854350884,-0.02649367634001488,-8.881784197001253e-17,-3.0856652214165474e-19
5,2215.0,51.41034951507711,0.1846211190691019,-1.2000000000000002,-0.004236805874254246
5,6311.0,8.227630198598238,0.028597553874138277,8.881784197001253e-17,2.701479931669398e-19
1,14504.0,47.917073170731676,0.1741563737367767,140.77511888326433,0.4930523071104116
1,6314.0,-66.16224188790562,-0.2385302563011805,1086.3126843657815,3.782197877439233
5,6315.0,36.203201490909564,0.1354589524465462,-3.552713678800501e-16,-1.2078938787816565e-18
2,12460.0,-30.3266106143344,-0.09829482838078829,-79.0,-0.24534764761129252
1,14508.0,-73.05528455284555,-0.2655221322616867,-4.440892098500626e-16,-1.5553828774315e-18
1,6310.0,-26.06521739130435,-0.08390482855143458,0.0,0.0
6,6319.0,21.310890538152574,0.07528488680061968,351.13754043602506,1.2002169729763559
1,15503.0,-44.055284552845535,-0.16012056025057628,297.586661953576,1.0422707606673522
5,6322.0,34.45094156295708,0.124616743498755,22.360237861122812,0.07766889696119894
6,6323.0,-42.01568111408947,-0.1449701534222211,353.46356824590515,1.1935435476755651
1,12467.0,-118.3474870017331,-0.4339921827830564,1142.9324687742785,4.035319164648973
1,14518.0,-49.027642276422775,-0.17819277820459786,-4.440892098500626e-16,-1.5553828774315e-18
5,6327.0,-96.09880158403193,-0.3298370210363789,1523.3885785364819,5.119408495046615
3,6328.0,-83.66517572838062,-0.29932834137399655,967.2463251239396,3.3396114422493763
1,14521.0,-40.027642276422775,-0.1454819455114946,-2.220446049250313e-16,-7.7769143871575e-19
1,14526.0,-32.02764227642277,-0.11640564978429173,-4.440892098500626e-16,-1.5553828774315e-18
2,12493.0,-37.64921053348162,-0.11956722483833712,0.0,0.0
1,14548.0,32.430894308943074,0.11787128420306126,810.9733368301427,2.840361833121252
1,12503.0,-2.0276422764227706,-0.007369540807280917,-4.440892098500626e-16,-1.5553828774315e-18
1,8184.0,129.38719153936543,0.441254733804877,-8.881784197001252e-16,-2.9287036390452825e-18
5,6375.0,-41.18963696113719,-0.14487836670356696,1156.8917622447348,3.8800501050444773
4,8424.0,63.25770290510764,0.21832144156442235,519.5156844773394,1.6800360961823224
5,8425.0,109.17856061058406,0.3844922673295172,360.907099370552,1.2085525130717811
2,8426.0,-128.8317101831418,-0.4492341715640735,1543.3272973928329,5.18803430681408
2,10478.0,8.351430161615308,0.03018637373213818,-4.440892098500626e-16,-1.5553828774315e-18
3,10484.0,-30.439802309480196,-0.10527675211688949,533.8186296376238,1.8775906077345048
2,6389.0,-25.918191415169147,-0.09091365758524911,1697.586306519654,5.704409371419059
4,8190.0,-25.116045510912386,-0.08984170309039541,247.85947882165794,0.8434607213655461
1,12537.0,-27.322561692126907,-0.09317931352315308,335.9200940070505,1.1076720396776192
1,10489.0,0.0,0.0,1879.492457352319,6.582754819497758
1,6398.0,-12.212389380530979,-0.04402850154206107,0.0,0.0
1,10494.0,0.0,0.0,116.31056910569104,0.4073674019514787
2,8600.0,-61.97578292079571,-0.20300386981674268,-9.5,-0.031325557966522005
1,10504.0,-30.474926253687315,-0.10986919068382432,0.0,0.0
2,265.0,3.2486158187757894,0.011523996611497778,4.440892098500626e-16,1.5679331441547262e-18
1,269.0,-25.269497400346623,-0.09266579808700626,139.59395091407168,0.4928603927025814
1,270.0,-81.80849220103985,-0.3,361.8180242634315,1.2774606088419764
1,10509.0,-43.96768507638073,-0.14994489750936746,0.0,0.0
1,14606.0,31.91707317073171,0.11600378228237106,386.2422764227642,1.3527791487907663
1,14607.0,-95.08292682926829,-0.3455824123869748,-8.881784197001252e-16,-3.110765754863e-18
1,14613.0,-68.08292682926832,-0.24744991430766514,-25.000000000000004,-0.08756027184023693
3,10520.0,-5.677022491213745,-0.017177635886154036,-2.590520390792032e-16,-9.26451965588646e-19
1,10523.0,-14.027642276422768,-0.050983984398085234,577.2422764227642,2.0217396256501767
1,14619.0,-27.513821138211387,-0.1,267.6211382113821,0.9373191844792892
1,14621.0,-80.56910569105693,-0.29283139294367955,1240.7578772802651,4.345643880903014
1,14623.0,-93.56910569105692,-0.34008037350038417,-8.881784197001252e-16,-3.110765754863e-18
1,15525.0,-51.027642276422775,-0.18546185213639854,-122.0,-0.42729412658035615
1,14625.0,-3.513821138211385,-0.01277111281839136,306.6211382113821,1.0739132085500591
1,10531.0,-27.51382113821138,-0.1,20.349980642663567,0.07127399348060724
1,14628.0,44.917073170731705,0.1632527628390757,90.06690715913784,0.31545131498653955
1,14629.0,-27.51382113821138,-0.1,-107.0,-0.3747579634762141
1,15526.0,-18.513821138211387,-0.06728916730689677,-24.0,-0.08405786096662743
1,10235.0,-26.269497400346623,-0.09633289904350313,-26.0,-0.09179746060884196
1,14632.0,-22.513821138211387,-0.08182731517049821,499.9317073170731,1.7509662477694672
1,15527.0,-127.5691056910569,-0.4636546303409964,2096.867666704836,7.344092116387148
4,10541.0,-74.87583684042644,-0.25713074887927734,764.2132253999378,2.5005680831979484
1,15529.0,-27.513821138211387,-0.1,1391.7951219512195,4.874638368958579
5,308.0,29.524032288494034,0.10228680592476751,-6.661338147750939e-17,-2.0587212735869893e-19
1,10645.0,-99.5691056910569,-0.3618875952957863,1516.4162601626017,5.311112798511713
4,10551.0,-84.06413875247503,-0.2901955076446304,1604.5291834284776,5.373615065179978
1,10554.0,0.03231492361927124,0.00011020498126515248,602.8401880141013,1.9878216057036582
1,14650.0,28.40325203252031,0.10323266946397963,1496.636531165312,5.241836060594557
1,14651.0,-25.513821138211387,-0.09273092606819927,-1.1102230246251563e-16,-3.88845719357875e-19
1,14653.0,-27.513821138211387,-0.1,-1.1102230246251563e-16,-3.88845719357875e-19
1,10562.0,-26.027642276422768,-0.09459842798888957,-2.220446049250313e-16,-7.7769143871575e-19
1,14659.0,-66.54146341463415,-0.24184740854559425,1016.1739837398372,3.5590588101294647
1,14662.0,-81.54146341463414,-0.2963654630340996,217.37998901583697,0.7613540372341759
1,14663.0,-39.541463414634144,-0.1437149104662845,-4.440892098500626e-16,-1.5553828774315e-18
1,14666.0,-70.05528455284554,-0.2546185213639856,1732.1666269196025,6.066759229026665
1,10649.0,-47.596747967479665,-0.17299213994444773,-8.881784197001252e-16,-3.110765754863e-18
2,12620.0,-33.49766367640176,-0.11973437575747757,-1.1102230246251565e-16,-3.88845719357875e-19
1,14669.0,-48.54146341463415,-0.17642574315938778,-4.440892098500626e-16,-1.5553828774315e-18
2,12623.0,-47.61859123836367,-0.16589656761576532,-9.0,-0.029676844389336637
2,12624.0,-74.26839538371883,-0.26500258881732774,249.52967428282327,0.870064848687761
1,8615.0,-23.322561692126907,-0.07953794056945919,-35.0,-0.11540995040297583
1,14671.0,-33.02764227642276,-0.12004018675019205,-26.0,-0.0910626827138464
3,12627.0,-63.78724233672771,-0.2171903849940521,1807.9665268874144,5.883733567846455
1,14672.0,-37.027642276422775,-0.13457833461379354,24.31056910569105,0.08514560157940695
1,12629.0,-10.269497400346618,-0.0376592837395532,0.0,0.0
3,12630.0,-24.129789762201952,-0.07823203298013205,659.9822271276329,2.2643753050574715
1,12625.0,-28.027642276422768,-0.10186750192069027,68.31056910569106,0.2392516800182239
1,14683.0,8.486178861788614,0.03084333077241297,-1.1102230246251563e-16,-3.88845719357875e-19
2,12638.0,-83.06556517360369,-0.27437896855774774,1055.7250483235769,3.5239118332048545
2,12640.0,71.79737991574024,0.2616534752854572,-14.000000000000002,-0.04903375223053268
1,12641.0,-29.322561692126907,-0.1,126.96004700352523,0.4186415065096093
1,14688.0,-39.082926829268295,-0.1420483422965546,161.00024089129778,0.5638889943514264
4,12643.0,-43.074524065011744,-0.15055897201469437,1654.226226170149,5.456571181893537
3,12644.0,-39.314087687007735,-0.13875721320506898,82.22090528782729,0.2908438572287722
1,12645.0,-50.538994800693246,-0.1853315961740125,0.0,0.0
2,12647.0,-31.33065953654189,-0.09690696071674708,424.34835355285963,1.4736828021434818
2,12648.0,-38.56957586879087,-0.1321586323048079,1.1102230246251565e-16,3.314098580970616e-19
1,12649.0,0.0,0.0,125.93934142114388,0.4446504512773444
3,12650.0,63.51462728684985,0.19645473802362498,393.4005270336501,1.2663783626138525
3,12651.0,-6.640906209671805,-0.022016578154215052,3.7007434154171876e-17,1.1046995269902057e-19
3,12652.0,-10.390155854699557,-0.04110697495390785,-7.401486830834377e-17,-2.9752105374579226e-19
1,12653.0,-86.3474870017331,-0.3166449521751565,1077.5753899480071,3.804564785069604
1,12654.0,-54.80849220103985,-0.20098827417458445,122.5939509140717,0.4328389761506462
3,12655.0,-33.98996844581532,-0.12248259202004308,-4.333333333333333,-0.015177113785641067
1,12656.0,-27.269497400346612,-0.09999999999999998,0.0,0.0
1,12658.0,-16.269497400346626,-0.05966188947853445,-41.0,-0.14475753403702005
3,12659.0,-58.204926789608045,-0.2113432940011805,0.0,0.0
1,12660.0,-28.808492201039854,-0.10564364930566587,4.440892098500626e-16,1.5679331441547262e-18
1,12661.0,-36.538994800693224,-0.1339921827830563,789.6967071057193,2.788159706287288
1,12662.0,-49.538994800693246,-0.18166449521751565,1041.0072410436599,3.675454661662487
3,12663.0,-34.209266404437095,-0.12039796919060985,287.5473232713335,0.9920777175951642
1,12664.0,-12.269497400346618,-0.04499348565254694,0.0,0.0
1,12665.0,-26.269497400346626,-0.09633289904350316,320.8786828422877,1.1329172403243075
1,12666.0,-47.538994800693224,-0.17433029330452188,-34.0,-0.12004283310387028
1,12667.0,-72.80849220103985,-0.2669960913915281,-38.99999999999999,-0.13769619091326293
1,14712.0,-27.513821138211387,-0.1,494.9317073170731,1.7334541934014198
4,12669.0,-30.587435300753548,-0.10996059004392401,89.11274509803923,0.3123144311278009
2,12670.0,-39.465408236715206,-0.129895244658856,1.1102230246251565e-16,3.314098580970616e-19
1,12672.0,-25.269497400346623,-0.09266579808700626,128.93934142114387,0.45524246596298
1,12673.0,-36.808492201039854,-0.13498045695764085,350.4773908933355,1.2374205571084875
3,10628.0,-34.53382941120157,-0.12358217045234161,-1.4802973661668753e-16,-5.184609591438333e-19
1,10629.0,-24.737463126843647,-0.08918430288205889,0.0,0.0
2,10630.0,-49.60711453765537,-0.17518221638243237,628.1965167712783,2.1369812131457957
1,14726.0,-48.54146341463415,-0.17642574315938778,1728.7268292682925,6.054711644329701
1,10632.0,-7.474926253687311,-0.02694884611294266,0.0,0.0
2,10633.0,-40.987891460397854,-0.1351294113598502,5.5511151231257815e-17,1.6570492904853085e-19
1,12683.0,-45.80849220103986,-0.16798436556611268,4.440892098500626e-16,1.5679331441547262e-18
5,10636.0,24.797042082887756,0.07324345200859346,0.0,-9.189737801730141e-20
1,12684.0,-27.269497400346612,-0.09999999999999998,-103.0,-0.3636591708734893
4,10638.0,-42.37649843183214,-0.1479178422554033,284.0264777998003,0.9448565461332106
1,10640.0,-27.737463126843657,-0.1,131.33038348082596,0.4572509414584047
1,12689.0,-18.269497400346626,-0.06699609139152818,0.0,0.0
4,10642.0,-50.109579812289255,-0.17807173375990681,1018.2393026583195,3.4680550765595077
1,12690.0,-0.26949740034661795,-0.0009882741745845026,0.0,0.0
1,12691.0,-18.269497400346612,-0.06699609139152815,-48.0,-0.1694722349701698
1,12692.0,-34.53899480069324,-0.1266579808700626,246.8786828422877,0.8716475447452962
1,10644.0,0.0,0.0,-36.0,-0.12710417622762735
4,8599.0,30.79551414429312,0.11540582608745778,-3.0,-0.010592014685635613
3,10647.0,-60.4478144245659,-0.21782615186851131,827.2150588741653,2.8626496243583817
4,12695.0,-29.564200840693946,-0.10094630127985114,284.6189758508744,0.8768448097698318
2,10650.0,-27.93482716861756,-0.09488212019403033,434.35593685547815,1.5458440850265358
1,10651.0,-54.474926253687315,-0.19639476762735292,-12.0,-0.041780212256076685
1,10652.0,-10.737463126843656,-0.038711049665000524,0.0,0.0
3,413.0,-3.1621723047497716,-0.009756136714183164,212.0333872553684,0.7079189188387014
2,10654.0,-52.00696052719028,-0.1890605657143592,358.8139231807003,1.2600005637135474
1,10655.0,-25.424778761061937,-0.09166223545676908,-49.0,-0.1706025333789798
2,8608.0,-47.265105403266425,-0.17134024512620388,1156.514274408231,4.046370415278661
1,10653.0,-24.269497400346623,-0.08899869713050937,-44.0,-0.15534954872265566
1,10657.0,-47.538994800693246,-0.1743302933045219,0.0,0.0
3,10659.0,-35.18101630569096,-0.12148662312097464,359.92506553570394,1.2088605611135392
1,10666.0,-136.65329768270945,-0.4226740179186769,1010.0,3.014925373134328
1,8610.0,52.03231492361928,0.1774480533792855,0.0,0.0
4,8614.0,-41.06828060747585,-0.14677686249062816,2.498001805406602e-16,8.668190366016285e-19
1,10662.0,0.0,0.0,-27.000000000000004,-0.09400547757617256
